Combo,A,B,Ticker,Set,Sharpe,Return,MaxDD,BH_Sharpe,BH_Return,Beat_BH,Pct_Days_Long
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,NEM,discovery,0.573,126.14,-44.99,0.519,141.69,True,42.9
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,O,confirmation,-0.4,-16.31,-30.48,0.238,39.48,False,49.0
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,VTR,discovery,0.075,18.74,-29.02,0.555,121.72,False,44.1
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,KIM,confirmation,0.396,62.0,-35.77,0.49,104.27,False,51.9
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,BXP,discovery,0.276,44.0,-27.85,-0.003,-11.71,True,35.2
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,HST,confirmation,-0.244,-23.55,-51.68,0.449,100.27,False,53.7
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,F,discovery,-0.192,-27.13,-70.42,0.455,112.89,False,46.3
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,LEG,confirmation,-0.855,-61.11,-64.31,-0.418,-72.68,False,32.0
sma_cross + rsi_not_hot,sma_cross,rsi_not_hot,INTC,discovery,-0.335,-55.71,-72.77,0.495,140.96,False,42.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,SO,discovery,-1.235,-9.08,-11.78,0.515,86.48,False,3.1
sma_cross + rsi_oversold,sma_cross,rsi_oversold,DUK,confirmation,-0.301,11.65,-4.62,0.384,61.14,False,3.4
sma_cross + rsi_oversold,sma_cross,rsi_oversold,AEP,discovery,-1.256,-9.86,-11.61,0.468,81.2,False,3.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,ED,confirmation,-0.769,0.29,-7.17,0.417,68.61,False,3.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,XEL,discovery,-1.512,-14.0,-16.01,0.231,38.97,False,2.8
sma_cross + rsi_oversold,sma_cross,rsi_oversold,KHC,confirmation,-1.125,-1.02,-5.54,-0.109,-9.46,False,2.8
sma_cross + rsi_oversold,sma_cross,rsi_oversold,GIS,discovery,-1.632,-12.8,-12.8,-0.212,-19.57,False,2.1
sma_cross + rsi_oversold,sma_cross,rsi_oversold,CAG,confirmation,-1.449,-14.71,-14.72,-0.415,-41.87,False,2.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,CPB,discovery,-0.753,0.62,-9.48,-0.391,-41.88,False,2.4
sma_cross + rsi_oversold,sma_cross,rsi_oversold,SJM,confirmation,-1.247,-4.27,-11.89,0.153,24.69,False,2.8
sma_cross + rsi_oversold,sma_cross,rsi_oversold,T,discovery,-0.75,-0.88,-10.61,0.348,63.12,False,3.1
sma_cross + rsi_oversold,sma_cross,rsi_oversold,VZ,confirmation,-0.617,4.57,-5.48,0.062,13.18,False,3.2
sma_cross + rsi_oversold,sma_cross,rsi_oversold,BMY,confirmation,-0.742,-3.35,-11.18,0.159,26.34,False,3.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,PFE,discovery,-1.532,-19.12,-20.49,-0.014,-1.62,False,4.5
sma_cross + rsi_oversold,sma_cross,rsi_oversold,CVS,confirmation,-0.134,11.78,-9.26,0.362,71.02,False,4.9
sma_cross + rsi_oversold,sma_cross,rsi_oversold,VTRS,discovery,-0.611,-8.48,-21.31,0.176,20.88,False,4.7
sma_cross + rsi_oversold,sma_cross,rsi_oversold,MMM,confirmation,-0.181,11.07,-6.85,0.28,49.88,False,4.2
sma_cross + rsi_oversold,sma_cross,rsi_oversold,EMR,discovery,-0.062,16.12,-8.14,0.562,130.7,False,4.9
sma_cross + rsi_oversold,sma_cross,rsi_oversold,DOV,confirmation,-0.421,3.54,-11.54,0.404,77.31,False,5.9
sma_cross + rsi_oversold,sma_cross,rsi_oversold,OKE,discovery,-0.306,10.25,-6.66,0.808,253.62,False,1.7
sma_cross + rsi_oversold,sma_cross,rsi_oversold,DOW,confirmation,-1.307,-9.25,-13.75,-0.185,-26.56,False,2.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,LYB,discovery,-0.51,7.3,-8.17,0.084,3.0,False,1.9
sma_cross + rsi_oversold,sma_cross,rsi_oversold,MOS,confirmation,0.083,21.86,-11.98,0.18,10.56,False,3.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,NEM,discovery,-0.702,-7.73,-19.54,0.519,141.69,False,3.6
sma_cross + rsi_oversold,sma_cross,rsi_oversold,O,confirmation,-0.735,-2.46,-12.98,0.238,39.48,False,4.5
sma_cross + rsi_oversold,sma_cross,rsi_oversold,VTR,discovery,-0.961,-9.82,-15.96,0.555,121.72,False,3.0
sma_cross + rsi_oversold,sma_cross,rsi_oversold,KIM,confirmation,-0.858,-1.27,-9.42,0.49,104.27,False,3.8
sma_cross + rsi_oversold,sma_cross,rsi_oversold,BXP,discovery,-0.577,2.0,-7.64,-0.003,-11.71,False,2.5
sma_cross + rsi_oversold,sma_cross,rsi_oversold,HST,confirmation,-0.27,6.72,-12.4,0.449,100.27,False,2.7
sma_cross + rsi_oversold,sma_cross,rsi_oversold,F,discovery,-0.582,-17.96,-32.68,0.455,112.89,False,4.8
sma_cross + rsi_oversold,sma_cross,rsi_oversold,LEG,confirmation,0.152,24.59,-10.09,-0.418,-72.68,True,3.3
sma_cross + rsi_oversold,sma_cross,rsi_oversold,INTC,discovery,0.113,24.06,-17.0,0.495,140.96,False,5.6
sma_cross + bb_lower_half,sma_cross,bb_lower_half,SO,discovery,-0.837,-20.11,-27.6,0.515,86.48,False,20.3
sma_cross + bb_lower_half,sma_cross,bb_lower_half,DUK,confirmation,-0.478,-6.72,-23.15,0.384,61.14,False,23.5
sma_cross + bb_lower_half,sma_cross,bb_lower_half,AEP,discovery,-0.674,-19.17,-28.45,0.468,81.2,False,21.9
sma_cross + bb_lower_half,sma_cross,bb_lower_half,ED,confirmation,-0.545,-10.59,-19.08,0.417,68.61,False,20.5
sma_cross + bb_lower_half,sma_cross,bb_lower_half,XEL,discovery,-0.496,-9.98,-28.38,0.231,38.97,False,21.2
sma_cross + bb_lower_half,sma_cross,bb_lower_half,KHC,confirmation,-0.675,-20.57,-28.16,-0.109,-9.46,False,18.1
sma_cross + bb_lower_half,sma_cross,bb_lower_half,GIS,discovery,-0.12,10.54,-17.98,-0.212,-19.57,True,16.3
sma_cross + bb_lower_half,sma_cross,bb_lower_half,CAG,confirmation,-0.95,-35.39,-39.42,-0.415,-41.87,False,15.6
sma_cross + bb_lower_half,sma_cross,bb_lower_half,CPB,discovery,-0.161,5.84,-21.11,-0.391,-41.88,True,16.6
sma_cross + bb_lower_half,sma_cross,bb_lower_half,SJM,confirmation,-0.116,9.68,-19.87,0.153,24.69,False,17.8
sma_cross + bb_lower_half,sma_cross,bb_lower_half,T,discovery,0.111,23.83,-16.2,0.348,63.12,False,18.3
sma_cross + bb_lower_half,sma_cross,bb_lower_half,VZ,confirmation,-0.708,-22.82,-31.49,0.062,13.18,False,21.3
sma_cross + bb_lower_half,sma_cross,bb_lower_half,PARA,discovery,-0.906,-42.04,-62.12,-1.495,-100.0,True,5.3
sma_cross + bb_lower_half,sma_cross,bb_lower_half,BMY,confirmation,-0.741,-23.42,-32.87,0.159,26.34,False,18.5
sma_cross + bb_lower_half,sma_cross,bb_lower_half,PFE,discovery,-0.718,-23.77,-41.31,-0.014,-1.62,False,21.5
sma_cross + bb_lower_half,sma_cross,bb_lower_half,CVS,confirmation,-0.046,10.28,-24.28,0.362,71.02,False,21.2
sma_cross + bb_lower_half,sma_cross,bb_lower_half,VTRS,discovery,-0.435,-29.89,-48.26,0.176,20.88,False,19.0
sma_cross + bb_lower_half,sma_cross,bb_lower_half,MMM,confirmation,-0.365,-11.57,-31.7,0.28,49.88,False,19.2
sma_cross + bb_lower_half,sma_cross,bb_lower_half,EMR,discovery,-0.163,-0.56,-32.78,0.562,130.7,False,23.0
sma_cross + bb_lower_half,sma_cross,bb_lower_half,DOV,confirmation,-0.627,-23.59,-31.15,0.404,77.31,False,22.1
sma_cross + bb_lower_half,sma_cross,bb_lower_half,OKE,discovery,0.715,97.93,-14.58,0.808,253.62,False,20.1
sma_cross + bb_lower_half,sma_cross,bb_lower_half,DOW,confirmation,-0.443,-6.82,-30.62,-0.185,-26.56,False,17.8
sma_cross + bb_lower_half,sma_cross,bb_lower_half,LYB,discovery,-0.159,-0.82,-27.68,0.084,3.0,False,20.6
sma_cross + bb_lower_half,sma_cross,bb_lower_half,MOS,confirmation,0.032,10.69,-43.72,0.18,10.56,False,18.9
sma_cross + bb_lower_half,sma_cross,bb_lower_half,NEM,discovery,0.236,37.79,-31.63,0.519,141.69,False,17.7
sma_cross + bb_lower_half,sma_cross,bb_lower_half,O,confirmation,-0.563,-13.11,-27.5,0.238,39.48,False,23.2
sma_cross + bb_lower_half,sma_cross,bb_lower_half,VTR,discovery,-0.055,10.75,-30.77,0.555,121.72,False,20.4
sma_cross + bb_lower_half,sma_cross,bb_lower_half,KIM,confirmation,0.266,36.97,-19.55,0.49,104.27,False,21.9
sma_cross + bb_lower_half,sma_cross,bb_lower_half,BXP,discovery,0.003,15.07,-19.85,-0.003,-11.71,True,14.4
sma_cross + bb_lower_half,sma_cross,bb_lower_half,HST,confirmation,0.162,28.86,-28.29,0.449,100.27,False,23.8
sma_cross + bb_lower_half,sma_cross,bb_lower_half,F,discovery,-0.269,-17.3,-53.95,0.455,112.89,False,24.4
sma_cross + bb_lower_half,sma_cross,bb_lower_half,LEG,confirmation,-0.444,-27.39,-36.11,-0.418,-72.68,False,19.6
sma_cross + bb_lower_half,sma_cross,bb_lower_half,INTC,discovery,-0.288,-33.57,-54.02,0.495,140.96,False,21.4
sma_cross + bb_upper_half,sma_cross,bb_upper_half,SO,discovery,0.327,41.52,-9.87,0.515,86.48,False,38.4
sma_cross + bb_upper_half,sma_cross,bb_upper_half,DUK,confirmation,-0.41,-7.8,-15.37,0.384,61.14,False,34.9
sma_cross + bb_upper_half,sma_cross,bb_upper_half,AEP,discovery,-0.207,2.01,-23.5,0.468,81.2,False,35.8
sma_cross + bb_upper_half,sma_cross,bb_upper_half,ED,confirmation,0.031,17.86,-15.38,0.417,68.61,False,37.2
sma_cross + bb_upper_half,sma_cross,bb_upper_half,XEL,discovery,-0.439,-13.43,-24.0,0.231,38.97,False,36.1
sma_cross + bb_upper_half,sma_cross,bb_upper_half,KHC,confirmation,-0.273,-4.86,-30.32,-0.109,-9.46,False,28.6
sma_cross + bb_upper_half,sma_cross,bb_upper_half,GIS,discovery,-0.68,-25.94,-35.77,-0.212,-19.57,False,29.1
sma_cross + bb_upper_half,sma_cross,bb_upper_half,CAG,confirmation,-0.647,-23.77,-36.67,-0.415,-41.87,False,25.8
sma_cross + bb_upper_half,sma_cross,bb_upper_half,CPB,discovery,-0.877,-42.28,-45.83,-0.391,-41.88,False,26.7
sma_cross + bb_upper_half,sma_cross,bb_upper_half,SJM,confirmation,-0.26,-9.48,-23.78,0.153,24.69,False,34.2
sma_cross + bb_upper_half,sma_cross,bb_upper_half,T,discovery,-0.265,-11.41,-29.28,0.348,63.12,False,39.3
sma_cross + bb_upper_half,sma_cross,bb_upper_half,VZ,confirmation,-0.717,-27.24,-37.78,0.062,13.18,False,26.3
sma_cross + bb_upper_half,sma_cross,bb_upper_half,PARA,discovery,-1.82,-33.78,-33.78,-1.495,-100.0,False,1.7
sma_cross + bb_upper_half,sma_cross,bb_upper_half,BMY,confirmation,-0.111,4.85,-27.48,0.159,26.34,False,31.3
sma_cross + bb_upper_half,sma_cross,bb_upper_half,PFE,discovery,-0.292,-9.61,-42.4,-0.014,-1.62,False,25.2
sma_cross + bb_upper_half,sma_cross,bb_upper_half,CVS,confirmation,-0.103,-1.9,-41.91,0.362,71.02,False,33.8
sma_cross + bb_upper_half,sma_cross,bb_upper_half,VTRS,discovery,0.067,17.59,-34.7,0.176,20.88,False,35.0
sma_cross + bb_upper_half,sma_cross,bb_upper_half,MMM,confirmation,-0.071,4.89,-28.55,0.28,49.88,False,36.1
sma_cross + bb_upper_half,sma_cross,bb_upper_half,EMR,discovery,-0.404,-18.08,-30.66,0.562,130.7,False,37.4
sma_cross + bb_upper_half,sma_cross,bb_upper_half,DOV,confirmation,-0.079,7.69,-20.34,0.404,77.31,False,36.1
sma_cross + bb_upper_half,sma_cross,bb_upper_half,OKE,discovery,0.153,27.54,-36.64,0.808,253.62,False,45.2
sma_cross + bb_upper_half,sma_cross,bb_upper_half,DOW,confirmation,0.029,13.5,-25.02,-0.185,-26.56,True,26.4
sma_cross + bb_upper_half,sma_cross,bb_upper_half,LYB,discovery,-0.176,-11.82,-47.47,0.084,3.0,False,33.3
sma_cross + bb_upper_half,sma_cross,bb_upper_half,MOS,confirmation,-0.116,-13.57,-55.4,0.18,10.56,False,29.0
sma_cross + bb_upper_half,sma_cross,bb_upper_half,NEM,discovery,0.236,39.76,-32.79,0.519,141.69,False,38.8
sma_cross + bb_upper_half,sma_cross,bb_upper_half,O,confirmation,-0.453,-13.07,-24.28,0.238,39.48,False,37.3
sma_cross + bb_upper_half,sma_cross,bb_upper_half,VTR,discovery,0.035,16.04,-24.09,0.555,121.72,False,39.4
sma_cross + bb_upper_half,sma_cross,bb_upper_half,KIM,confirmation,0.121,24.2,-28.22,0.49,104.27,False,41.2
sma_cross + bb_upper_half,sma_cross,bb_upper_half,BXP,discovery,-0.009,9.56,-27.86,-0.003,-11.71,False,31.3
sma_cross + bb_upper_half,sma_cross,bb_upper_half,HST,confirmation,-0.9,-54.59,-64.62,0.449,100.27,False,40.0
sma_cross + bb_upper_half,sma_cross,bb_upper_half,F,discovery,-0.06,-6.27,-49.38,0.455,112.89,False,34.2
sma_cross + bb_upper_half,sma_cross,bb_upper_half,LEG,confirmation,-0.837,-48.76,-53.28,-0.418,-72.68,False,18.5
sma_cross + bb_upper_half,sma_cross,bb_upper_half,INTC,discovery,0.062,-1.07,-66.46,0.495,140.96,False,30.9
sma_cross + adx_trending,sma_cross,adx_trending,SO,discovery,0.258,34.73,-15.38,0.515,86.48,False,36.2
sma_cross + adx_trending,sma_cross,adx_trending,DUK,confirmation,-0.067,11.83,-15.25,0.384,61.14,False,37.2
sma_cross + adx_trending,sma_cross,adx_trending,AEP,discovery,0.218,32.25,-15.28,0.468,81.2,False,36.6
sma_cross + adx_trending,sma_cross,adx_trending,ED,confirmation,0.302,39.52,-13.62,0.417,68.61,False,37.5
sma_cross + adx_trending,sma_cross,adx_trending,XEL,discovery,-0.367,-4.78,-21.15,0.231,38.97,False,31.8
sma_cross + adx_trending,sma_cross,adx_trending,KHC,confirmation,-0.082,9.85,-20.09,-0.109,-9.46,True,29.5
sma_cross + adx_trending,sma_cross,adx_trending,GIS,discovery,-0.536,-16.89,-29.32,-0.212,-19.57,False,27.5
sma_cross + adx_trending,sma_cross,adx_trending,CAG,confirmation,-0.625,-23.03,-26.2,-0.415,-41.87,False,25.7
sma_cross + adx_trending,sma_cross,adx_trending,CPB,discovery,-0.36,-10.52,-34.04,-0.391,-41.88,True,22.9
sma_cross + adx_trending,sma_cross,adx_trending,SJM,confirmation,0.005,14.1,-26.8,0.153,24.69,False,33.4
sma_cross + adx_trending,sma_cross,adx_trending,T,discovery,-0.326,-16.9,-40.81,0.348,63.12,False,38.4
sma_cross + adx_trending,sma_cross,adx_trending,VZ,confirmation,-0.786,-35.76,-46.03,0.062,13.18,False,31.2
sma_cross + adx_trending,sma_cross,adx_trending,PARA,discovery,-0.725,-39.53,-47.32,-1.495,-100.0,True,5.9
sma_cross + adx_trending,sma_cross,adx_trending,BMY,confirmation,-0.188,-1.33,-26.38,0.159,26.34,False,31.9
sma_cross + adx_trending,sma_cross,adx_trending,PFE,discovery,-0.162,-2.34,-40.88,-0.014,-1.62,False,33.3
sma_cross + adx_trending,sma_cross,adx_trending,CVS,confirmation,-0.068,2.51,-46.65,0.362,71.02,False,38.1
sma_cross + adx_trending,sma_cross,adx_trending,VTRS,discovery,-0.097,-2.12,-31.88,0.176,20.88,False,39.4
sma_cross + adx_trending,sma_cross,adx_trending,MMM,confirmation,0.111,23.45,-36.61,0.28,49.88,False,33.4
sma_cross + adx_trending,sma_cross,adx_trending,EMR,discovery,0.017,12.83,-25.84,0.562,130.7,False,40.0
sma_cross + adx_trending,sma_cross,adx_trending,DOV,confirmation,-0.161,-0.24,-23.63,0.404,77.31,False,40.0
sma_cross + adx_trending,sma_cross,adx_trending,OKE,discovery,0.467,71.33,-26.86,0.808,253.62,False,34.5
sma_cross + adx_trending,sma_cross,adx_trending,DOW,confirmation,-0.474,-16.79,-33.06,-0.185,-26.56,False,28.0
sma_cross + adx_trending,sma_cross,adx_trending,LYB,discovery,-0.073,-0.21,-42.16,0.084,3.0,False,27.6
sma_cross + adx_trending,sma_cross,adx_trending,MOS,confirmation,0.097,16.24,-49.71,0.18,10.56,False,28.6
sma_cross + adx_trending,sma_cross,adx_trending,NEM,discovery,-0.047,-4.76,-45.01,0.519,141.69,False,35.7
sma_cross + adx_trending,sma_cross,adx_trending,O,confirmation,-0.479,-14.8,-26.78,0.238,39.48,False,38.9
sma_cross + adx_trending,sma_cross,adx_trending,VTR,discovery,0.245,38.05,-25.38,0.555,121.72,False,40.3
sma_cross + adx_trending,sma_cross,adx_trending,KIM,confirmation,-0.012,10.59,-28.25,0.49,104.27,False,40.1
sma_cross + adx_trending,sma_cross,adx_trending,BXP,discovery,0.277,43.97,-21.92,-0.003,-11.71,True,32.4
sma_cross + adx_trending,sma_cross,adx_trending,HST,confirmation,-0.124,-5.34,-49.71,0.449,100.27,False,40.8
sma_cross + adx_trending,sma_cross,adx_trending,F,discovery,0.221,36.76,-47.94,0.455,112.89,False,43.2
sma_cross + adx_trending,sma_cross,adx_trending,LEG,confirmation,-0.345,-24.72,-39.39,-0.418,-72.68,True,21.9
sma_cross + adx_trending,sma_cross,adx_trending,INTC,discovery,0.088,2.51,-69.91,0.495,140.96,False,36.9
sma_cross + adx_quiet,sma_cross,adx_quiet,SO,discovery,-0.857,-15.76,-25.11,0.515,86.48,False,12.6
sma_cross + adx_quiet,sma_cross,adx_quiet,DUK,confirmation,-0.744,-9.34,-12.75,0.384,61.14,False,11.6
sma_cross + adx_quiet,sma_cross,adx_quiet,AEP,discovery,-1.191,-26.78,-33.59,0.468,81.2,False,10.9
sma_cross + adx_quiet,sma_cross,adx_quiet,ED,confirmation,-0.854,-15.13,-23.62,0.417,68.61,False,12.4
sma_cross + adx_quiet,sma_cross,adx_quiet,XEL,discovery,-0.593,-14.1,-18.45,0.231,38.97,False,17.8
sma_cross + adx_quiet,sma_cross,adx_quiet,KHC,confirmation,-0.527,-9.86,-26.56,-0.109,-9.46,False,10.9
sma_cross + adx_quiet,sma_cross,adx_quiet,GIS,discovery,0.055,20.39,-12.67,-0.212,-19.57,True,12.5
sma_cross + adx_quiet,sma_cross,adx_quiet,CAG,confirmation,-0.737,-19.75,-33.68,-0.415,-41.87,False,10.4
sma_cross + adx_quiet,sma_cross,adx_quiet,CPB,discovery,-0.691,-19.69,-27.47,-0.391,-41.88,False,12.7
sma_cross + adx_quiet,sma_cross,adx_quiet,SJM,confirmation,-0.629,-9.95,-27.5,0.153,24.69,False,9.5
sma_cross + adx_quiet,sma_cross,adx_quiet,T,discovery,-0.471,-1.27,-13.59,0.348,63.12,False,10.2
sma_cross + adx_quiet,sma_cross,adx_quiet,VZ,confirmation,-0.89,-15.22,-20.25,0.062,13.18,False,11.1
sma_cross + adx_quiet,sma_cross,adx_quiet,BMY,confirmation,-0.25,7.7,-12.36,0.159,26.34,False,10.3
sma_cross + adx_quiet,sma_cross,adx_quiet,PFE,discovery,-0.954,-11.07,-19.05,-0.014,-1.62,False,7.5
sma_cross + adx_quiet,sma_cross,adx_quiet,CVS,confirmation,-0.359,-1.38,-18.23,0.362,71.02,False,10.6
sma_cross + adx_quiet,sma_cross,adx_quiet,VTRS,discovery,0.239,34.27,-24.59,0.176,20.88,True,10.0
sma_cross + adx_quiet,sma_cross,adx_quiet,MMM,confirmation,-0.2,-0.92,-19.5,0.28,49.88,False,15.7
sma_cross + adx_quiet,sma_cross,adx_quiet,EMR,discovery,-0.199,4.49,-19.49,0.562,130.7,False,13.9
sma_cross + adx_quiet,sma_cross,adx_quiet,DOV,confirmation,-0.207,8.61,-16.81,0.404,77.31,False,10.4
sma_cross + adx_quiet,sma_cross,adx_quiet,OKE,discovery,0.053,19.5,-14.84,0.808,253.62,False,17.4
sma_cross + adx_quiet,sma_cross,adx_quiet,DOW,confirmation,-0.269,4.11,-19.84,-0.185,-26.56,False,9.9
sma_cross + adx_quiet,sma_cross,adx_quiet,LYB,discovery,-0.481,-14.06,-29.11,0.084,3.0,False,14.8
sma_cross + adx_quiet,sma_cross,adx_quiet,MOS,confirmation,-0.148,-3.38,-43.94,0.18,10.56,False,13.5
sma_cross + adx_quiet,sma_cross,adx_quiet,NEM,discovery,0.346,45.92,-15.87,0.519,141.69,False,12.5
sma_cross + adx_quiet,sma_cross,adx_quiet,O,confirmation,-0.72,-13.37,-17.82,0.238,39.48,False,12.8
sma_cross + adx_quiet,sma_cross,adx_quiet,VTR,discovery,0.082,21.8,-11.53,0.555,121.72,False,13.4
sma_cross + adx_quiet,sma_cross,adx_quiet,KIM,confirmation,-0.077,12.32,-20.86,0.49,104.27,False,14.6
sma_cross + adx_quiet,sma_cross,adx_quiet,BXP,discovery,-0.329,2.47,-21.1,-0.003,-11.71,False,7.0
sma_cross + adx_quiet,sma_cross,adx_quiet,HST,confirmation,-1.03,-38.94,-47.12,0.449,100.27,False,11.3
sma_cross + adx_quiet,sma_cross,adx_quiet,F,discovery,0.103,23.05,-22.53,0.455,112.89,False,9.3
sma_cross + adx_quiet,sma_cross,adx_quiet,LEG,confirmation,-1.219,-45.82,-45.89,-0.418,-72.68,False,9.0
sma_cross + adx_quiet,sma_cross,adx_quiet,INTC,discovery,-0.466,-29.75,-36.66,0.495,140.96,False,7.6
sma_cross + low_vol,sma_cross,low_vol,SO,discovery,-0.117,8.5,-13.86,0.515,86.48,False,31.1
sma_cross + low_vol,sma_cross,low_vol,DUK,confirmation,-0.634,-17.6,-19.55,0.384,61.14,False,31.7
sma_cross + low_vol,sma_cross,low_vol,AEP,discovery,-0.845,-29.35,-31.72,0.468,81.2,False,28.5
sma_cross + low_vol,sma_cross,low_vol,ED,confirmation,-0.464,-9.4,-20.55,0.417,68.61,False,29.2
sma_cross + low_vol,sma_cross,low_vol,XEL,discovery,-0.719,-24.18,-26.45,0.231,38.97,False,30.4
sma_cross + low_vol,sma_cross,low_vol,KHC,confirmation,-0.612,-17.03,-25.29,-0.109,-9.46,False,19.7
sma_cross + low_vol,sma_cross,low_vol,GIS,discovery,-0.273,1.62,-14.3,-0.212,-19.57,False,25.1
sma_cross + low_vol,sma_cross,low_vol,CAG,confirmation,-0.93,-27.7,-30.55,-0.415,-41.87,False,16.3
sma_cross + low_vol,sma_cross,low_vol,CPB,discovery,-0.682,-20.66,-27.79,-0.391,-41.88,False,16.9
sma_cross + low_vol,sma_cross,low_vol,SJM,confirmation,-0.459,-11.06,-26.38,0.153,24.69,False,24.9
sma_cross + low_vol,sma_cross,low_vol,T,discovery,-0.588,-25.43,-37.04,0.348,63.12,False,22.0
sma_cross + low_vol,sma_cross,low_vol,VZ,confirmation,-1.24,-41.07,-42.76,0.062,13.18,False,22.8
sma_cross + low_vol,sma_cross,low_vol,BMY,confirmation,-0.476,-15.34,-28.27,0.159,26.34,False,26.9
sma_cross + low_vol,sma_cross,low_vol,PFE,discovery,-0.62,-20.18,-31.0,-0.014,-1.62,False,19.6
sma_cross + low_vol,sma_cross,low_vol,CVS,confirmation,-0.115,-1.18,-26.38,0.362,71.02,False,28.7
sma_cross + low_vol,sma_cross,low_vol,VTRS,discovery,0.007,12.16,-30.84,0.176,20.88,False,24.0
sma_cross + low_vol,sma_cross,low_vol,MMM,confirmation,0.15,27.68,-32.28,0.28,49.88,False,30.1
sma_cross + low_vol,sma_cross,low_vol,EMR,discovery,-0.373,-14.12,-35.96,0.562,130.7,False,31.8
sma_cross + low_vol,sma_cross,low_vol,DOV,confirmation,-0.307,-9.31,-30.34,0.404,77.31,False,28.9
sma_cross + low_vol,sma_cross,low_vol,OKE,discovery,-0.044,8.67,-20.73,0.808,253.62,False,31.8
sma_cross + low_vol,sma_cross,low_vol,DOW,confirmation,-0.394,-7.62,-28.79,-0.185,-26.56,False,20.8
sma_cross + low_vol,sma_cross,low_vol,LYB,discovery,-0.356,-12.9,-34.03,0.084,3.0,False,22.4
sma_cross + low_vol,sma_cross,low_vol,MOS,confirmation,-0.484,-37.84,-52.63,0.18,10.56,False,22.0
sma_cross + low_vol,sma_cross,low_vol,NEM,discovery,-0.269,-23.43,-50.19,0.519,141.69,False,27.4
sma_cross + low_vol,sma_cross,low_vol,O,confirmation,-0.836,-27.33,-32.21,0.238,39.48,False,28.8
sma_cross + low_vol,sma_cross,low_vol,VTR,discovery,-0.51,-21.31,-30.5,0.555,121.72,False,29.5
sma_cross + low_vol,sma_cross,low_vol,KIM,confirmation,-0.014,12.57,-32.81,0.49,104.27,False,35.8
sma_cross + low_vol,sma_cross,low_vol,BXP,discovery,0.012,13.89,-26.88,-0.003,-11.71,True,23.2
sma_cross + low_vol,sma_cross,low_vol,HST,confirmation,-0.241,-12.4,-39.52,0.449,100.27,False,36.6
sma_cross + low_vol,sma_cross,low_vol,F,discovery,-0.315,-22.59,-54.15,0.455,112.89,False,26.6
sma_cross + low_vol,sma_cross,low_vol,LEG,confirmation,-0.673,-44.82,-56.12,-0.418,-72.68,False,18.8
sma_cross + low_vol,sma_cross,low_vol,INTC,discovery,-0.213,-22.01,-49.21,0.495,140.96,False,19.9
sma_cross + rsi_rising,sma_cross,rsi_rising,SO,discovery,-0.59,-11.96,-24.79,0.515,86.48,False,25.2
sma_cross + rsi_rising,sma_cross,rsi_rising,DUK,confirmation,-0.9,-24.79,-36.14,0.384,61.14,False,25.3
sma_cross + rsi_rising,sma_cross,rsi_rising,AEP,discovery,-0.466,-8.23,-21.41,0.468,81.2,False,23.7
sma_cross + rsi_rising,sma_cross,rsi_rising,ED,confirmation,-0.244,2.92,-18.39,0.417,68.61,False,25.1
sma_cross + rsi_rising,sma_cross,rsi_rising,XEL,discovery,-0.605,-18.34,-28.07,0.231,38.97,False,26.1
